SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759223393.44654,1.952471,9.417293,-2.56823,-0.522517,3.493214,1.073862,12.14,1,WALK
1759223393.46643,-0.018854,10.477026,-1.598429,-1.723465,3.005392,0.460952,12.16,1,WALK
1759223393.48654,-0.952443,8.352172,-0.484826,0.556996,-3.504921,0.574903,12.18,1,WALK
1759223393.50626,-0.570119,6.098181,4.91784,0.847626,-4.583874,0.408286,12.20,1,WALK
1759223393.52651,1.534085,7.732972,3.380463,0.166744,-2.65575,0.465334,12.22,1,WALK
1759223393.54574,2.745551,11.335198,3.708618,-1.452372,0.000465,0.805151,12.24,1,WALK
1759223393.56654,-0.050578,11.049839,-0.510713,-1.21132,2.419873,0.672012,12.26,1,WALK
1759223393.58628,-0.200215,9.922918,2.086247,-1.307927,2.813582,0.75261,12.28,1,WALK
1759223393.60655,-1.680131,8.701277,2.142511,-1.728992,0.281083,0.8159,12.30,1,WALK
1759223393.62653,-2.169895,7.570765,-0.908899,-0.906531,-1.473482,0.476952,12.32,1,WALK
1759223393.64653,0.525677,7.986309,-1.74253,-0.90367,-1.073373,0.425598,12.34,1,WALK
1759223393.66659,0.872687,8.855853,-0.828992,-0.953995,-0.525707,0.548964,12.36,1,WALK
1759223393.68653,0.886154,9.759514,-0.650774,-0.741951,-0.576162,0.690213,12.38,1,WALK
1759223393.70569,0.648529,9.508273,-0.386215,-0.681872,-0.544955,0.749166,12.40,1,WALK
1759223393.72651,-0.544232,9.047389,0.276381,-0.630846,-0.01039,0.749059,12.42,1,WALK
1759223393.74579,-1.026664,9.510218,0.616208,-0.636994,0.140262,0.724742,12.44,1,WALK
1759223393.76655,-0.848296,9.855731,-0.203208,-0.634111,0.333234,0.872855,12.46,1,WALK
1759223393.78555,0.465822,9.927408,-0.287304,-0.473544,0.310344,0.901624,12.48,1,WALK
1759223393.80655,1.190816,10.329484,0.426916,-0.294594,-0.007347,0.856332,12.50,1,WALK
1759223393.82599,1.176152,10.969185,-0.094721,-0.064362,-0.3125,0.685375,12.52,1,WALK
1759223393.84617,0.461033,11.057022,-0.306009,0.439398,-0.689044,0.410482,12.54,1,WALK
1759223393.86655,-0.609773,11.572823,-1.211765,0.568145,-0.524496,-0.057862,12.56,1,WALK
1759223393.88556,-1.485303,12.883199,-3.207033,0.861635,-0.787759,-0.300542,12.58,1,WALK
1759223393.90656,-3.416226,12.549507,-3.803788,1.753095,-1.239503,-0.585567,12.60,1,WALK
1759223393.92653,-4.34368,12.394034,-3.405303,2.760903,-0.71284,-1.258622,12.62,1,WALK
1759223393.94656,-4.523694,11.571326,-1.671602,3.447195,-0.411109,-1.837172,12.64,1,WALK
1759223393.96656,-3.79466,12.782194,-0.960973,3.294641,-0.167508,-2.285508,12.66,1,WALK
1759223393.98558,-2.713977,14.599243,0.704643,2.370476,1.4244,-2.810521,12.68,1,WALK
1759223394.00654,1.971176,16.409709,4.878485,1.608441,0.733642,-2.261141,12.70,1,WALK
1759223394.02653,3.215562,17.085771,6.613384,0.944935,-1.316027,-1.541287,12.72,1,WALK
1759223394.04656,-0.746243,12.580482,9.825504,-0.973486,-3.183917,-1.754372,12.74,1,WALK
1759223394.06653,-3.537433,8.62571,-5.125686,-1.336705,-2.909963,-2.473491,12.76,1,WALK
1759223394.08561,-0.548721,11.203367,-9.497199,-0.655831,2.114974,-2.356777,12.78,1,WALK
1759223394.10654,1.51972,10.123732,-0.956334,0.002966,3.287283,-1.666629,12.80,1,WALK
1759223394.12653,2.435801,9.412205,0.628029,0.583704,3.81905,-1.391671,12.82,1,WALK
1759223394.14656,4.823119,7.509563,3.831321,0.684293,3.131674,-1.248978,12.84,1,WALK
1759223394.16656,4.440047,5.196764,2.59726,0.501801,2.202513,-1.126168,12.86,1,WALK
1759223394.18562,3.793762,4.027646,1.298405,-0.136028,1.145373,-0.839761,12.88,1,WALK
