SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,duration,Subject,Activity
1759316225.91322,-2.873192,-0.619649,-9.786898,3.600531,-2.994298,0.29831,7.38,4,UPSTAIRS
1759316225.93321,-3.346196,0.304213,-7.846846,2.243391,-0.812113,0.396131,7.40,4,UPSTAIRS
1759316225.95321,-5.010615,1.900846,-7.732822,1.258409,-0.400576,0.182901,7.42,4,UPSTAIRS
1759316225.97324,-4.916792,4.361188,-7.707833,0.285547,-0.515438,-0.137812,7.44,4,UPSTAIRS
1759316225.99322,-3.276016,4.792144,-7.275231,-0.784623,-0.50635,-0.052689,7.46,4,UPSTAIRS
1759316226.01323,-2.361581,2.284966,-4.736329,-1.153968,-0.254063,0.211548,7.48,4,UPSTAIRS
1759316226.03324,-2.22571,1.33776,-5.379322,-1.023626,0.012767,0.362082,7.50,4,UPSTAIRS
1759316226.05321,-1.782932,1.372775,-7.786243,-1.644264,0.193084,0.52062,7.52,4,UPSTAIRS
1759316226.07323,-2.15134,2.39495,-10.844836,-2.551063,1.035124,0.643373,7.54,4,UPSTAIRS
1759316226.09324,-2.800318,4.661211,-12.63929,-2.951276,2.413244,0.643074,7.56,4,UPSTAIRS
1759316226.11324,-2.464382,4.979341,-10.196606,-3.509085,2.723348,-0.098892,7.58,4,UPSTAIRS
1759316226.13324,-3.412186,16.975788,-14.4933,-1.915982,2.861717,-1.542191,7.60,4,UPSTAIRS
1759316226.15320,-7.176619,29.202078,0.203507,-1.865176,-0.227065,-1.590458,7.62,4,UPSTAIRS
1759316226.17323,-7.117962,12.35842,-4.63682,-3.933898,1.286673,-0.283689,7.64,4,UPSTAIRS
1759316226.19317,-2.554912,2.579453,0.769137,-3.411101,2.605441,0.131266,7.66,4,UPSTAIRS
1759316226.21324,-1.26339,1.584363,-1.146823,-2.801627,1.607361,0.306263,7.68,4,UPSTAIRS
1759316226.23324,-0.91249,4.533122,-1.192462,-1.993307,0.475258,-0.005777,7.70,4,UPSTAIRS
1759316226.25316,-2.417545,10.123732,-3.453037,-2.75185,-0.847107,-0.808225,7.72,4,UPSTAIRS
1759316226.27323,-3.135357,13.978995,-4.131045,-3.372492,-0.493484,-0.698386,7.74,4,UPSTAIRS
1759316226.29300,-1.316811,11.519402,-3.867234,-3.786368,0.677635,-0.020471,7.76,4,UPSTAIRS
1759316226.31325,-0.543633,8.199991,-2.985121,-3.135062,1.561909,0.556978,7.78,4,UPSTAIRS
1759316226.33324,-0.142904,6.440702,-0.87942,-2.526608,1.926267,0.882035,7.80,4,UPSTAIRS
1759316226.35321,0.096217,4.639364,0.853832,-2.506914,1.618248,0.932869,7.82,4,UPSTAIRS
1759316226.37325,0.178667,4.205266,1.416619,-2.639269,0.962827,0.807881,7.84,4,UPSTAIRS
1759316226.39280,0.202759,5.262904,1.772906,-2.398803,0.284262,0.673695,7.86,4,UPSTAIRS
1759316226.41324,0.155025,7.156718,1.859397,-1.779209,-0.369015,0.458616,7.88,4,UPSTAIRS
1759316226.43323,0.1652,9.52174,1.795053,-0.841312,-1.044209,0.1939,7.90,4,UPSTAIRS
1759316226.45321,0.322619,11.616367,1.264438,-0.112843,-1.661826,0.159692,7.92,4,UPSTAIRS
1759316226.47324,0.309899,12.205191,-0.141557,-0.000737,-1.993085,0.327083,7.94,4,UPSTAIRS
1759316226.49262,-0.797868,9.625588,-2.925714,-0.102876,-1.914453,0.233967,7.96,4,UPSTAIRS
1759316226.51324,-1.506701,8.787319,-4.597765,0.443061,-1.650016,-0.11785,7.98,4,UPSTAIRS
1759316226.53324,-0.739359,9.978584,-5.038448,0.141915,-0.868224,-0.076814,8.00,4,UPSTAIRS
1759316226.55278,-0.000898,10.897358,-3.921403,-0.84931,0.288779,0.073568,8.02,4,UPSTAIRS
1759316226.57323,0.281468,12.923901,-2.217031,-1.444426,1.125237,0.225474,8.04,4,UPSTAIRS
1759316226.59245,0.362123,16.556353,-0.792181,-1.352661,1.392981,0.473567,8.06,4,UPSTAIRS
1759316226.61324,0.319177,18.628834,0.733075,-0.639228,0.989955,0.573896,8.08,4,UPSTAIRS
1759316226.63324,-0.521038,16.920272,0.974739,0.391359,0.132413,0.373114,8.10,4,UPSTAIRS
1759316226.65321,-1.664269,16.373945,-0.137367,1.146135,-0.749926,0.076532,8.12,4,UPSTAIRS
1759316226.67318,-1.523161,13.521404,-0.815226,1.728367,-1.360238,-0.360679,8.14,4,UPSTAIRS
1759316226.69231,-0.964564,10.735301,-2.785953,2.124463,-0.90791,-0.84115,8.16,4,UPSTAIRS
1759316226.71324,-1.936311,11.194539,-4.632182,2.984774,0.424012,-1.104644,8.18,4,UPSTAIRS
1759316226.73324,-2.018312,12.630162,-4.859032,4.835824,1.39308,-1.576138,8.20,4,UPSTAIRS
1759316226.75244,-1.789666,15.292813,-3.922451,6.044715,1.222921,-1.336555,8.22,4,UPSTAIRS
1759316226.77303,-1.718887,11.289858,-4.269759,4.320505,-0.260748,-0.18347,8.24,4,UPSTAIRS
1759316226.79324,-0.877475,6.000767,0.608726,1.882616,1.853829,-0.563305,8.26,4,UPSTAIRS
1759316226.81239,-0.229694,5.711368,6.066757,-0.106626,1.142439,-0.895354,8.28,4,UPSTAIRS
1759316226.83323,0.358532,8.801833,-0.968455,-0.303303,0.01124,-0.28057,8.30,4,UPSTAIRS
1759316226.85321,-0.074968,9.115175,1.621473,2.185515,0.959486,0.633811,8.32,4,UPSTAIRS
1759316226.87288,-0.75567,7.844602,5.926697,3.104816,-0.807797,0.441485,8.34,4,UPSTAIRS
