SamplingTime,AccelerationX,AccelerationY,AccelerationZ,GyroX,GyroY,GyroZ,Durations,Subject,Activity
1759229792.55503,2.337339,5.841852,4.010138,-0.408337,0.512578,0.06184,8.30,2,DOWNSTAIRS
1759229792.57510,3.763236,8.811859,1.07365,-0.309413,1.208222,0.217505,8.32,2,DOWNSTAIRS
1759229792.59510,4.409222,10.839449,-1.479467,0.247932,1.083211,0.233888,8.34,2,DOWNSTAIRS
1759229792.61505,6.520907,9.14181,-1.815254,0.501971,-0.201927,0.444002,8.36,2,DOWNSTAIRS
1759229792.63433,6.518663,9.959879,-1.991377,0.625004,-0.503891,0.962785,8.38,2,DOWNSTAIRS
1759229792.65503,2.538752,13.17604,-3.03061,1.26944,-1.133114,0.986648,8.40,2,DOWNSTAIRS
1759229792.67439,1.902941,13.194745,-2.614917,2.006204,-2.056896,0.984296,8.42,2,DOWNSTAIRS
1759229792.69505,2.34946,11.998691,-0.696713,2.284129,-2.217093,1.35997,8.44,2,DOWNSTAIRS
1759229792.71508,1.351976,14.317625,1.850868,2.184446,-1.772575,1.857246,8.46,2,DOWNSTAIRS
1759229792.73456,-0.626832,20.79439,3.491943,1.29881,-0.197676,2.132803,8.48,2,DOWNSTAIRS
1759229792.75505,-4.520702,24.081479,4.276044,-0.27338,2.040331,1.938932,8.50,2,DOWNSTAIRS
1759229792.77511,-2.626439,12.764985,0.971597,-0.80957,1.936284,1.021203,8.52,2,DOWNSTAIRS
1759229792.79506,-2.965668,9.276334,-1.177947,-0.698908,1.414665,0.540076,8.54,2,DOWNSTAIRS
1759229792.81507,-2.455703,8.776395,-0.560243,-0.877018,1.126058,0.205881,8.56,2,DOWNSTAIRS
1759229792.83506,-0.693421,9.595062,-1.09415,-0.930759,1.247495,-0.179442,8.58,2,DOWNSTAIRS
1759229792.85511,0.527024,9.717316,-0.17747,-1.043828,1.398266,-0.355075,8.60,2,DOWNSTAIRS
1759229792.87476,-0.065841,8.289025,-0.917877,-1.042263,1.302028,-0.538417,8.62,2,DOWNSTAIRS
1759229792.89505,-0.228497,6.34643,-3.582773,-0.464407,0.426181,-0.913739,8.64,2,DOWNSTAIRS
1759229792.91505,-0.61531,4.621258,-3.621529,0.085347,-0.379492,-1.256444,8.66,2,DOWNSTAIRS
1759229792.93504,-0.971747,3.293224,-2.183811,0.282082,-0.624756,-1.524903,8.68,2,DOWNSTAIRS
1759229792.95504,-0.936731,3.462913,-1.695843,0.403366,-0.608778,-1.651507,8.70,2,DOWNSTAIRS
1759229792.97508,-0.71033,4.433613,-0.766444,0.517656,-0.917389,-1.860181,8.72,2,DOWNSTAIRS
1759229792.99508,0.777218,6.408081,-0.309899,0.619451,-1.254784,-1.855955,8.74,2,DOWNSTAIRS
1759229793.01507,2.15134,6.864775,1.033547,0.430341,-1.271579,-1.506929,8.76,2,DOWNSTAIRS
1759229793.03511,2.450765,6.933458,1.590049,-0.045675,-1.397058,-1.02314,8.78,2,DOWNSTAIRS
1759229793.05510,0.425569,7.795521,-1.096993,-0.013245,-0.774369,-0.965194,8.80,2,DOWNSTAIRS
1759229793.07508,1.585859,8.438214,-1.100285,0.401493,0.249452,-0.864264,8.82,2,DOWNSTAIRS
1759229793.09525,3.119794,9.617508,1.530194,0.137542,1.102436,-0.533817,8.84,2,DOWNSTAIRS
1759229793.11506,3.651158,10.480169,4.385579,-1.099256,2.248882,-0.420032,8.86,2,DOWNSTAIRS
1759229793.13440,4.621857,9.657461,0.817919,-1.905463,3.390581,-0.374501,8.88,2,DOWNSTAIRS
1759229793.15506,6.536769,8.122928,-3.703381,-1.515076,4.326536,-0.050282,8.90,2,DOWNSTAIRS
